Item,City,Price,Month,Year,Category
Pulse Moong (Washed),Multan,279.96,3,2023,Food & Beverages
Pulse Mash (Washed),Multan,442.51,3,2023,Food & Beverages
Pulse Gram,Multan,263.48,3,2023,Food & Beverages
Potatoes,Multan,51.23,3,2023,Food & Beverages
Onions,Multan,131.36,3,2023,Food & Beverages
Tomatoes,Multan,65.91,3,2023,Food & Beverages
Sugar Refined,Multan,101.72,3,2023,Food & Beverages
Gur (Average Quality),Multan,128.93,3,2023,Food & Beverages
Salt Powdered (NATIONAL/SHAN) 80,Multan,60.0,3,2023,Food & Beverages
Chilies Powder NATIONAL 200 gm Pa,Multan,229.67,3,2023,Food & Beverages
Garlic (Lehsun),Multan,376.26,3,2023,Food & Beverages
Tea Lipton Yellow Label 190 gm Pack,Multan,558.82,3,2023,Food & Beverages
Cooked Beef at Average Hotel,Multan,259.62,3,2023,Food & Beverages
Cooked Daal at Average Hotel,Multan,117.59,3,2023,Food & Beverages
Tea Prepared Ordinary,Multan,50.0,3,2023,Food & Beverages
Cigarettes Capstan 20'S Packet,Multan,220.0,3,2023,Miscellaneous
"Long Cloth 57"" Gul Ahmed/Al Karam",Multan,570.0,3,2023,Apparel & Footwear
Shirting (Average Quality),Multan,300.0,3,2023,Apparel & Footwear
Lawn Printed Gul Ahmed/Al Karam,Multan,540.0,3,2023,Apparel & Footwear
Georgette (Average Quality),Multan,188.63,3,2023,Apparel & Footwear
Gents Sandal Bata,Multan,1499.0,3,2023,Apparel & Footwear
Gents Sponge Chappal Bata,Multan,379.0,3,2023,Apparel & Footwear
Ladies Sandal Bata,Multan,699.0,3,2023,Apparel & Footwear
Electricity Charges upto 50 Units,Multan,6.47,3,2023,Housing Water & Energy
Gas Charges upto 3.3719 MMBTU,Multan,295.0,3,2023,Housing Water & Energy
Firewood Whole,Multan,1208.19,3,2023,Housing Water & Energy
Energy Saver Philips 14 Watt,Multan,400.0,3,2023,Household Equipment
Sufi Washing Soap 250 gm Cake,Multan,115.0,3,2023,Personal Care
Match Box,Multan,5.0,3,2023,Household Equipment
Petrol Super,Multan,270.74,3,2023,Transport & Communication
Hi-Speed Diesel,Multan,288.38,3,2023,Transport & Communication
LPG 11.67 kg Cylinder,Multan,3292.25,3,2023,Housing Water & Energy
Telephone Call Charges,Multan,1.79,3,2023,Transport & Communication
Toilet Soap LIFEBUOY 115 gm,Multan,93.87,3,2023,Personal Care
Wheat Flour Bag,Bahawalpur,1732.22,3,2023,Food & Beverages
Rice Basmati Broken (Average Quality,Bahawalpur,163.93,3,2023,Food & Beverages
Rice IRRI-6/9 (Sindh/Punjab),Bahawalpur,166.6,3,2023,Food & Beverages
Bread plain (Small Size),Bahawalpur,100.0,3,2023,Food & Beverages
Beef with Bone (Average Quality),Bahawalpur,632.89,3,2023,Food & Beverages
Mutton (Average Quality),Bahawalpur,1396.61,3,2023,Food & Beverages
Chicken Farm Broiler (Live),Bahawalpur,355.45,3,2023,Food & Beverages
Milk fresh (Un-boiled),Bahawalpur,120.0,3,2023,Food & Beverages
Curd (Dahi) Loose,Bahawalpur,146.59,3,2023,Food & Beverages
Powdered Milk NIDO 390 gm Polybag,Bahawalpur,680.0,3,2023,Food & Beverages
Eggs Hen (Farm),Bahawalpur,233.8,3,2023,Food & Beverages
Mustard Oil (Average Quality),Bahawalpur,553.31,3,2023,Food & Beverages
Cooking Oil DALDA or Other Similar B,Bahawalpur,3359.98,3,2023,Food & Beverages
Vegetable Ghee DALDA/HABIB 2.5 kg,Bahawalpur,1587.3,3,2023,Food & Beverages
Vegetable Ghee DALDA/HABIB or Oth,Bahawalpur,620.95,3,2023,Food & Beverages
Bananas (Kela) Local,Bahawalpur,252.32,3,2023,Food & Beverages
Pulse Masoor (Washed),Bahawalpur,277.18,3,2023,Food & Beverages
Pulse Moong (Washed),Bahawalpur,273.17,3,2023,Food & Beverages
Pulse Mash (Washed),Bahawalpur,424.59,3,2023,Food & Beverages
Pulse Gram,Bahawalpur,258.43,3,2023,Food & Beverages
Potatoes,Bahawalpur,55.78,3,2023,Food & Beverages
Onions,Bahawalpur,134.02,3,2023,Food & Beverages
Tomatoes,Bahawalpur,74.16,3,2023,Food & Beverages
Sugar Refined,Bahawalpur,104.48,3,2023,Food & Beverages
Gur (Average Quality),Bahawalpur,133.25,3,2023,Food & Beverages
Salt Powdered (NATIONAL/SHAN) 80,Bahawalpur,50.0,3,2023,Food & Beverages
Chilies Powder NATIONAL 200 gm Pa,Bahawalpur,215.0,3,2023,Food & Beverages
Garlic (Lehsun),Bahawalpur,423.54,3,2023,Food & Beverages
Tea Lipton Yellow Label 190 gm Pack,Bahawalpur,495.41,3,2023,Food & Beverages
Cooked Beef at Average Hotel,Bahawalpur,220.0,3,2023,Food & Beverages
Cooked Daal at Average Hotel,Bahawalpur,112.92,3,2023,Food & Beverages
Tea Prepared Ordinary,Bahawalpur,40.0,3,2023,Food & Beverages
Cigarettes Capstan 20'S Packet,Bahawalpur,220.0,3,2023,Miscellaneous
"Long Cloth 57"" Gul Ahmed/Al Karam",Bahawalpur,400.67,3,2023,Apparel & Footwear
Shirting (Average Quality),Bahawalpur,373.93,3,2023,Apparel & Footwear
Lawn Printed Gul Ahmed/Al Karam,Bahawalpur,506.66,3,2023,Apparel & Footwear
Georgette (Average Quality),Bahawalpur,175.68,3,2023,Apparel & Footwear
Gents Sandal Bata,Bahawalpur,1499.0,3,2023,Apparel & Footwear
Gents Sponge Chappal Bata,Bahawalpur,379.0,3,2023,Apparel & Footwear
Ladies Sandal Bata,Bahawalpur,699.0,3,2023,Apparel & Footwear
Electricity Charges upto 50 Units,Bahawalpur,6.47,3,2023,Housing Water & Energy
Gas Charges upto 3.3719 MMBTU,Bahawalpur,295.0,3,2023,Housing Water & Energy
Firewood Whole,Bahawalpur,1200.0,3,2023,Housing Water & Energy
Energy Saver Philips 14 Watt,Bahawalpur,200.0,3,2023,Household Equipment
Sufi Washing Soap 250 gm Cake,Bahawalpur,130.0,3,2023,Personal Care
Match Box,Bahawalpur,5.58,3,2023,Household Equipment
Petrol Super,Bahawalpur,271.22,3,2023,Transport & Communication
Hi-Speed Diesel,Bahawalpur,288.89,3,2023,Transport & Communication
LPG 11.67 kg Cylinder,Bahawalpur,3210.94,3,2023,Housing Water & Energy
Telephone Call Charges,Bahawalpur,1.79,3,2023,Transport & Communication
Toilet Soap LIFEBUOY 115 gm,Bahawalpur,94.0,3,2023,Personal Care
Wheat Flour Bag,Karachi,2842.15,3,2023,Food & Beverages
Rice Basmati Broken (Average Quality,Karachi,216.76,3,2023,Food & Beverages
Rice IRRI-6/9 (Sindh/Punjab),Karachi,139.61,3,2023,Food & Beverages
Bread plain (Small Size),Karachi,110.0,3,2023,Food & Beverages
Beef with Bone (Average Quality),Karachi,817.54,3,2023,Food & Beverages
Mutton (Average Quality),Karachi,1637.36,3,2023,Food & Beverages
Chicken Farm Broiler (Live),Karachi,428.83,3,2023,Food & Beverages
Milk fresh (Un-boiled),Karachi,207.78,3,2023,Food & Beverages
Curd (Dahi) Loose,Karachi,299.26,3,2023,Food & Beverages
Powdered Milk NIDO 390 gm Polybag,Karachi,676.82,3,2023,Food & Beverages
Eggs Hen (Farm),Karachi,251.85,3,2023,Food & Beverages
Mustard Oil (Average Quality),Karachi,626.09,3,2023,Food & Beverages
Cooking Oil DALDA or Other Similar B,Karachi,3366.63,3,2023,Food & Beverages
Vegetable Ghee DALDA/HABIB 2.5 kg,Karachi,1584.79,3,2023,Food & Beverages
Vegetable Ghee DALDA/HABIB or Oth,Karachi,614.41,3,2023,Food & Beverages
Bananas (Kela) Local,Karachi,173.9,3,2023,Food & Beverages
Pulse Masoor (Washed),Karachi,295.15,3,2023,Food & Beverages
Pulse Moong (Washed),Karachi,298.72,3,2023,Food & Beverages
Pulse Mash (Washed),Karachi,439.6,3,2023,Food & Beverages
Pulse Gram,Karachi,277.89,3,2023,Food & Beverages
Potatoes,Karachi,48.43,3,2023,Food & Beverages
Onions,Karachi,122.59,3,2023,Food & Beverages
Tomatoes,Karachi,45.54,3,2023,Food & Beverages
Sugar Refined,Karachi,106.97,3,2023,Food & Beverages
Gur (Average Quality),Karachi,162.12,3,2023,Food & Beverages
Salt Powdered (NATIONAL/SHAN) 80,Karachi,48.6,3,2023,Food & Beverages
Chilies Powder NATIONAL 200 gm Pa,Karachi,229.67,3,2023,Food & Beverages
Garlic (Lehsun),Karachi,372.57,3,2023,Food & Beverages
Tea Lipton Yellow Label 190 gm Pack,Karachi,439.2,3,2023,Food & Beverages
Cooked Beef at Average Hotel,Karachi,275.88,3,2023,Food & Beverages
Cooked Daal at Average Hotel,Karachi,139.05,3,2023,Food & Beverages
Tea Prepared Ordinary,Karachi,58.04,3,2023,Food & Beverages
Cigarettes Capstan 20'S Packet,Karachi,231.0,3,2023,Miscellaneous
"Long Cloth 57"" Gul Ahmed/Al Karam",Karachi,437.02,3,2023,Apparel & Footwear
Shirting (Average Quality),Karachi,372.22,3,2023,Apparel & Footwear
Lawn Printed Gul Ahmed/Al Karam,Karachi,520.85,3,2023,Apparel & Footwear
Georgette (Average Quality),Karachi,269.3,3,2023,Apparel & Footwear
Gents Sandal Bata,Karachi,1499.0,3,2023,Apparel & Footwear
Gents Sponge Chappal Bata,Karachi,379.0,3,2023,Apparel & Footwear
Ladies Sandal Bata,Karachi,699.0,3,2023,Apparel & Footwear
Electricity Charges upto 50 Units,Karachi,6.47,3,2023,Housing Water & Energy
Gas Charges upto 3.3719 MMBTU,Karachi,295.0,3,2023,Housing Water & Energy
Firewood Whole,Karachi,959.57,3,2023,Housing Water & Energy
Energy Saver Philips 14 Watt,Karachi,280.0,3,2023,Household Equipment
Sufi Washing Soap 250 gm Cake,Karachi,113.35,3,2023,Personal Care
Match Box,Karachi,5.67,3,2023,Household Equipment
Petrol Super,Karachi,270.76,3,2023,Transport & Communication
Hi-Speed Diesel,Karachi,288.49,3,2023,Transport & Communication
LPG 11.67 kg Cylinder,Karachi,3289.83,3,2023,Housing Water & Energy
Telephone Call Charges,Karachi,1.79,3,2023,Transport & Communication
Toilet Soap LIFEBUOY 115 gm,Karachi,80.0,3,2023,Personal Care
Wheat Flour Bag,Hyderabad,2457.85,3,2023,Food & Beverages
Rice Basmati Broken (Average Quality,Hyderabad,194.46,3,2023,Food & Beverages
Rice IRRI-6/9 (Sindh/Punjab),Hyderabad,171.53,3,2023,Food & Beverages
Bread plain (Small Size),Hyderabad,110.0,3,2023,Food & Beverages
Beef with Bone (Average Quality),Hyderabad,678.72,3,2023,Food & Beverages
Mutton (Average Quality),Hyderabad,1540.88,3,2023,Food & Beverages
Chicken Farm Broiler (Live),Hyderabad,418.89,3,2023,Food & Beverages
Milk fresh (Un-boiled),Hyderabad,162.58,3,2023,Food & Beverages
Curd (Dahi) Loose,Hyderabad,239.27,3,2023,Food & Beverages
Powdered Milk NIDO 390 gm Polybag,Hyderabad,697.3,3,2023,Food & Beverages
Eggs Hen (Farm),Hyderabad,233.21,3,2023,Food & Beverages
Mustard Oil (Average Quality),Hyderabad,532.85,3,2023,Food & Beverages
Cooking Oil DALDA or Other Similar B,Hyderabad,3373.03,3,2023,Food & Beverages
Vegetable Ghee DALDA/HABIB 2.5 kg,Hyderabad,1579.81,3,2023,Food & Beverages
Vegetable Ghee DALDA/HABIB or Oth,Hyderabad,620.12,3,2023,Food & Beverages
Bananas (Kela) Local,Hyderabad,156.28,3,2023,Food & Beverages
Pulse Masoor (Washed),Hyderabad,286.54,3,2023,Food & Beverages
Pulse Moong (Washed),Hyderabad,284.87,3,2023,Food & Beverages
Pulse Mash (Washed),Hyderabad,433.92,3,2023,Food & Beverages
Pulse Gram,Hyderabad,251.33,3,2023,Food & Beverages
Potatoes,Hyderabad,44.21,3,2023,Food & Beverages
Onions,Hyderabad,117.02,3,2023,Food & Beverages
Tomatoes,Hyderabad,38.0,3,2023,Food & Beverages
Sugar Refined,Hyderabad,102.25,3,2023,Food & Beverages
Gur (Average Quality),Hyderabad,160.81,3,2023,Food & Beverages
Salt Powdered (NATIONAL/SHAN) 80,Hyderabad,50.0,3,2023,Food & Beverages
Chilies Powder NATIONAL 200 gm Pa,Hyderabad,215.0,3,2023,Food & Beverages
Garlic (Lehsun),Hyderabad,299.5,3,2023,Food & Beverages
Tea Lipton Yellow Label 190 gm Pack,Hyderabad,413.53,3,2023,Food & Beverages
Cooked Beef at Average Hotel,Hyderabad,266.5,3,2023,Food & Beverages
Cooked Daal at Average Hotel,Hyderabad,137.79,3,2023,Food & Beverages
Tea Prepared Ordinary,Hyderabad,62.2,3,2023,Food & Beverages
Cigarettes Capstan 20'S Packet,Hyderabad,220.0,3,2023,Miscellaneous
"Long Cloth 57"" Gul Ahmed/Al Karam",Hyderabad,493.24,3,2023,Apparel & Footwear
Shirting (Average Quality),Hyderabad,301.11,3,2023,Apparel & Footwear
Lawn Printed Gul Ahmed/Al Karam,Hyderabad,449.9,3,2023,Apparel & Footwear
Georgette (Average Quality),Hyderabad,194.51,3,2023,Apparel & Footwear
Gents Sandal Bata,Hyderabad,1499.0,3,2023,Apparel & Footwear
Gents Sponge Chappal Bata,Hyderabad,379.0,3,2023,Apparel & Footwear
Ladies Sandal Bata,Hyderabad,699.0,3,2023,Apparel & Footwear
Electricity Charges upto 50 Units,Hyderabad,6.47,3,2023,Housing Water & Energy
Gas Charges upto 3.3719 MMBTU,Hyderabad,295.0,3,2023,Housing Water & Energy
Firewood Whole,Hyderabad,1000.0,3,2023,Housing Water & Energy
Energy Saver Philips 14 Watt,Hyderabad,261.66,3,2023,Household Equipment
Sufi Washing Soap 250 gm Cake,Hyderabad,113.9,3,2023,Personal Care
Match Box,Hyderabad,5.01,3,2023,Household Equipment
Petrol Super,Hyderabad,271.88,3,2023,Transport & Communication
Hi-Speed Diesel,Hyderabad,289.49,3,2023,Transport & Communication
LPG 11.67 kg Cylinder,Hyderabad,3264.8,3,2023,Housing Water & Energy
Telephone Call Charges,Hyderabad,1.79,3,2023,Transport & Communication
Toilet Soap LIFEBUOY 115 gm,Hyderabad,80.0,3,2023,Personal Care
Wheat Flour Bag,Sukkur,2367.36,3,2023,Food & Beverages
Rice Basmati Broken (Average Quality,Sukkur,191.36,3,2023,Food & Beverages
Rice IRRI-6/9 (Sindh/Punjab),Sukkur,100.0,3,2023,Food & Beverages
Bread plain (Small Size),Sukkur,100.0,3,2023,Food & Beverages
Beef with Bone (Average Quality),Sukkur,700.0,3,2023,Food & Beverages
Mutton (Average Quality),Sukkur,1400.0,3,2023,Food & Beverages
Chicken Farm Broiler (Live),Sukkur,405.22,3,2023,Food & Beverages
Milk fresh (Un-boiled),Sukkur,160.0,3,2023,Food & Beverages
Curd (Dahi) Loose,Sukkur,170.0,3,2023,Food & Beverages
Powdered Milk NIDO 390 gm Polybag,Sukkur,680.0,3,2023,Food & Beverages
Eggs Hen (Farm),Sukkur,247.72,3,2023,Food & Beverages
Mustard Oil (Average Quality),Sukkur,458.86,3,2023,Food & Beverages
Cooking Oil DALDA or Other Similar B,Sukkur,3090.15,3,2023,Food & Beverages
Vegetable Ghee DALDA/HABIB 2.5 kg,Sukkur,1573.35,3,2023,Food & Beverages
Vegetable Ghee DALDA/HABIB or Oth,Sukkur,614.67,3,2023,Food & Beverages
Bananas (Kela) Local,Sukkur,168.29,3,2023,Food & Beverages
Pulse Masoor (Washed),Sukkur,271.82,3,2023,Food & Beverages
Pulse Moong (Washed),Sukkur,315.96,3,2023,Food & Beverages
Pulse Mash (Washed),Sukkur,420.0,3,2023,Food & Beverages
Pulse Gram,Sukkur,260.0,3,2023,Food & Beverages
Potatoes,Sukkur,43.73,3,2023,Food & Beverages
Onions,Sukkur,102.87,3,2023,Food & Beverages
Tomatoes,Sukkur,52.1,3,2023,Food & Beverages
Sugar Refined,Sukkur,102.11,3,2023,Food & Beverages
Gur (Average Quality),Sukkur,141.94,3,2023,Food & Beverages
Salt Powdered (NATIONAL/SHAN) 80,Sukkur,40.0,3,2023,Food & Beverages
Chilies Powder NATIONAL 200 gm Pa,Sukkur,215.0,3,2023,Food & Beverages
Garlic (Lehsun),Sukkur,371.29,3,2023,Food & Beverages
Tea Lipton Yellow Label 190 gm Pack,Sukkur,413.52,3,2023,Food & Beverages
Cooked Beef at Average Hotel,Sukkur,200.0,3,2023,Food & Beverages
Cooked Daal at Average Hotel,Sukkur,100.0,3,2023,Food & Beverages
Tea Prepared Ordinary,Sukkur,50.0,3,2023,Food & Beverages
Cigarettes Capstan 20'S Packet,Sukkur,220.0,3,2023,Miscellaneous
"Long Cloth 57"" Gul Ahmed/Al Karam",Sukkur,500.0,3,2023,Apparel & Footwear
Shirting (Average Quality),Sukkur,215.44,3,2023,Apparel & Footwear
Lawn Printed Gul Ahmed/Al Karam,Sukkur,550.0,3,2023,Apparel & Footwear
Georgette (Average Quality),Sukkur,206.46,3,2023,Apparel & Footwear
Gents Sandal Bata,Sukkur,1499.0,3,2023,Apparel & Footwear
Gents Sponge Chappal Bata,Sukkur,379.0,3,2023,Apparel & Footwear
Ladies Sandal Bata,Sukkur,699.0,3,2023,Apparel & Footwear
Electricity Charges upto 50 Units,Sukkur,6.47,3,2023,Housing Water & Energy
Gas Charges upto 3.3719 MMBTU,Sukkur,295.0,3,2023,Housing Water & Energy
Firewood Whole,Sukkur,700.0,3,2023,Housing Water & Energy
Energy Saver Philips 14 Watt,Sukkur,212.13,3,2023,Household Equipment
Sufi Washing Soap 250 gm Cake,Sukkur,116.84,3,2023,Personal Care
Match Box,Sukkur,5.0,3,2023,Household Equipment
Petrol Super,Sukkur,270.74,3,2023,Transport & Communication
Hi-Speed Diesel,Sukkur,288.49,3,2023,Transport & Communication
LPG 11.67 kg Cylinder,Sukkur,3383.44,3,2023,Housing Water & Energy
Telephone Call Charges,Sukkur,1.79,3,2023,Transport & Communication
Toilet Soap LIFEBUOY 115 gm,Sukkur,95.0,3,2023,Personal Care
Wheat Flour Bag,Larkana,2467.15,3,2023,Food & Beverages
Rice Basmati Broken (Average Quality,Larkana,179.31,3,2023,Food & Beverages
Rice IRRI-6/9 (Sindh/Punjab),Larkana,135.91,3,2023,Food & Beverages
Bread plain (Small Size),Larkana,96.55,3,2023,Food & Beverages
Beef with Bone (Average Quality),Larkana,779.61,3,2023,Food & Beverages
Mutton (Average Quality),Larkana,1306.63,3,2023,Food & Beverages
Chicken Farm Broiler (Live),Larkana,389.86,3,2023,Food & Beverages
Milk fresh (Un-boiled),Larkana,200.0,3,2023,Food & Beverages
Curd (Dahi) Loose,Larkana,215.85,3,2023,Food & Beverages
Powdered Milk NIDO 390 gm Polybag,Larkana,680.0,3,2023,Food & Beverages
Eggs Hen (Farm),Larkana,237.61,3,2023,Food & Beverages
Mustard Oil (Average Quality),Larkana,555.78,3,2023,Food & Beverages
Cooking Oil DALDA or Other Similar B,Larkana,3175.0,3,2023,Food & Beverages
Vegetable Ghee DALDA/HABIB 2.5 kg,Larkana,1457.74,3,2023,Food & Beverages
Vegetable Ghee DALDA/HABIB or Oth,Larkana,586.82,3,2023,Food & Beverages
Bananas (Kela) Local,Larkana,133.28,3,2023,Food & Beverages
Pulse Masoor (Washed),Larkana,275.83,3,2023,Food & Beverages
Pulse Moong (Washed),Larkana,283.89,3,2023,Food & Beverages
Pulse Mash (Washed),Larkana,372.36,3,2023,Food & Beverages
Pulse Gram,Larkana,243.9,3,2023,Food & Beverages
Potatoes,Larkana,42.74,3,2023,Food & Beverages
Onions,Larkana,116.94,3,2023,Food & Beverages
Tomatoes,Larkana,48.05,3,2023,Food & Beverages
Sugar Refined,Larkana,99.94,3,2023,Food & Beverages
Gur (Average Quality),Larkana,124.45,3,2023,Food & Beverages
Salt Powdered (NATIONAL/SHAN) 80,Larkana,40.0,3,2023,Food & Beverages
Chilies Powder NATIONAL 200 gm Pa,Larkana,215.0,3,2023,Food & Beverages
Garlic (Lehsun),Larkana,388.49,3,2023,Food & Beverages
Tea Lipton Yellow Label 190 gm Pack,Larkana,466.46,3,2023,Food & Beverages
Cooked Beef at Average Hotel,Larkana,240.0,3,2023,Food & Beverages
Cooked Daal at Average Hotel,Larkana,112.92,3,2023,Food & Beverages
Tea Prepared Ordinary,Larkana,46.42,3,2023,Food & Beverages
Cigarettes Capstan 20'S Packet,Larkana,220.0,3,2023,Miscellaneous
"Long Cloth 57"" Gul Ahmed/Al Karam",Larkana,400.0,3,2023,Apparel & Footwear
Shirting (Average Quality),Larkana,282.31,3,2023,Apparel & Footwear
Lawn Printed Gul Ahmed/Al Karam,Larkana,500.0,3,2023,Apparel & Footwear
Georgette (Average Quality),Larkana,250.0,3,2023,Apparel & Footwear
Gents Sandal Bata,Larkana,1499.0,3,2023,Apparel & Footwear
Gents Sponge Chappal Bata,Larkana,379.0,3,2023,Apparel & Footwear
Ladies Sandal Bata,Larkana,699.0,3,2023,Apparel & Footwear
Electricity Charges upto 50 Units,Larkana,6.47,3,2023,Housing Water & Energy
Gas Charges upto 3.3719 MMBTU,Larkana,295.0,3,2023,Housing Water & Energy
Firewood Whole,Larkana,816.33,3,2023,Housing Water & Energy
Energy Saver Philips 14 Watt,Larkana,280.0,3,2023,Household Equipment
Sufi Washing Soap 250 gm Cake,Larkana,108.75,3,2023,Personal Care
Match Box,Larkana,5.0,3,2023,Household Equipment
Petrol Super,Larkana,271.09,3,2023,Transport & Communication
Hi-Speed Diesel,Larkana,288.83,3,2023,Transport & Communication
LPG 11.67 kg Cylinder,Larkana,3341.78,3,2023,Housing Water & Energy
Telephone Call Charges,Larkana,1.79,3,2023,Transport & Communication
Toilet Soap LIFEBUOY 115 gm,Larkana,85.0,3,2023,Personal Care
Wheat Flour Bag,Peshawar,2259.05,3,2023,Food & Beverages
Rice Basmati Broken (Average Quality,Peshawar,189.25,3,2023,Food & Beverages
Rice IRRI-6/9 (Sindh/Punjab),Peshawar,146.59,3,2023,Food & Beverages
Bread plain (Small Size),Peshawar,103.23,3,2023,Food & Beverages
Beef with Bone (Average Quality),Peshawar,604.03,3,2023,Food & Beverages
Mutton (Average Quality),Peshawar,1321.92,3,2023,Food & Beverages
Chicken Farm Broiler (Live),Peshawar,381.79,3,2023,Food & Beverages
Milk fresh (Un-boiled),Peshawar,187.39,3,2023,Food & Beverages
Curd (Dahi) Loose,Peshawar,198.53,3,2023,Food & Beverages
Powdered Milk NIDO 390 gm Polybag,Peshawar,719.1,3,2023,Food & Beverages
Eggs Hen (Farm),Peshawar,245.48,3,2023,Food & Beverages
Mustard Oil (Average Quality),Peshawar,656.2,3,2023,Food & Beverages
Cooking Oil DALDA or Other Similar B,Peshawar,3388.51,3,2023,Food & Beverages
Vegetable Ghee DALDA/HABIB 2.5 kg,Peshawar,1565.73,3,2023,Food & Beverages
Vegetable Ghee DALDA/HABIB or Oth,Peshawar,632.05,3,2023,Food & Beverages
Bananas (Kela) Local,Peshawar,207.42,3,2023,Food & Beverages
Pulse Masoor (Washed),Peshawar,271.66,3,2023,Food & Beverages
Pulse Moong (Washed),Peshawar,269.32,3,2023,Food & Beverages
Pulse Mash (Washed),Peshawar,435.96,3,2023,Food & Beverages
Pulse Gram,Peshawar,264.42,3,2023,Food & Beverages
Potatoes,Peshawar,65.31,3,2023,Food & Beverages
Onions,Peshawar,151.58,3,2023,Food & Beverages
Tomatoes,Peshawar,76.77,3,2023,Food & Beverages
Sugar Refined,Peshawar,106.33,3,2023,Food & Beverages
Gur (Average Quality),Peshawar,140.0,3,2023,Food & Beverages
Salt Powdered (NATIONAL/SHAN) 80,Peshawar,50.0,3,2023,Food & Beverages
Chilies Powder NATIONAL 200 gm Pa,Peshawar,223.88,3,2023,Food & Beverages
Garlic (Lehsun),Peshawar,427.17,3,2023,Food & Beverages
Tea Lipton Yellow Label 190 gm Pack,Peshawar,466.46,3,2023,Food & Beverages
Cooked Beef at Average Hotel,Peshawar,158.41,3,2023,Food & Beverages
Cooked Daal at Average Hotel,Peshawar,102.55,3,2023,Food & Beverages
Tea Prepared Ordinary,Peshawar,33.02,3,2023,Food & Beverages
Cigarettes Capstan 20'S Packet,Peshawar,225.5,3,2023,Miscellaneous
"Long Cloth 57"" Gul Ahmed/Al Karam",Peshawar,642.0,3,2023,Apparel & Footwear
Shirting (Average Quality),Peshawar,427.71,3,2023,Apparel & Footwear
Lawn Printed Gul Ahmed/Al Karam,Peshawar,702.0,3,2023,Apparel & Footwear
